Adult_IP	Sup_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Sup_IP_rpkm	sim_LTR	length_centred
int_As:64454	3.34508376756175	7.51492114059161	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	3.8431704645199	1	-1.01245868907557	0.129625433063534	int	0.876713339410957
int_As:64545	1.45994671225574	13.300248857195	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.12839926871781	1	0.223599323935681	3.31866026492413	int	0.161942143608865
LTR_As:64590	0.440583755624233	3.77569873003206	LTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.43616264704076	1	1.00873983488665	3.83064996342461	LTR	-0.530294478068185
LTR_As:64594	14.0324742742495	103.854537617125	LTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.67117284271508	1	4.91419285075164	7.79227685674231	LTR	-0.295284282393858
int_As:64613	3.74902303081056	19.3365390418291	int	rnd-1_family-602	no_RT	Other	As	3.40277706961035	1	0.610004629142298	2.94337538818321	int	0.436319944501406
int_As:64645	0.348251962781265	1.73580836007934	int	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	3.00043407747932	1	-1.12984200671467	0.88253553620173	int	0.0339769523703777
int_As:64691	6.65727604791445	12.9239167321067	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.27021285489624	1	1.86077701491701	2.80644257885242	int	0.303755729787301
int_As:64768	130.082877467462	213.728644105767	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	2.69897000433602	1	8.02449696939409	8.74037219282021	int	-0.267487120772922
int_As:64780	18.9577955094422	37.588808552985	int	rnd-5_family-9439	N0.HOG0000010_OG0000006_n0	HC	As	3.23299611039215	1	3.47899704826624	4.46241793875931	int	0.266538985283213
LTR_As:64798	0.254292300086891	2.03361156225067	LTR	rnd-1_family-807	no_RT	Other	As	2.41830129131975	1	0.473546708927161	3.03156604123983	LTR	-0.548155833789196
int_As:64805	1.21420973373642	3.61425331009919	int_fl	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	3.9396190789567	1	-2.71655654048995	-1.22482391578482	int	0.973161953847757
soloLTR_As:64842	1.66917681408935	10.2200464161394	soloLTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.55630250076729	1	2.30417691887057	4.84261446057205	soloLTR	-0.410154624341654
LTR_As:64848	10.1589844135423	31.1135921954972	LTR	rnd-5_family-2363	N0.HOG0000003_OG0000003_n0	C	As	2.53781909507327	1	4.89544528815611	6.49985133178888	LTR	-0.428638030035667
int_As:64851	2.90795443303602	6.66513403257928	int	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	3.55339751012388	1	-0.245213926521376	0.921706212392426	int	0.586940385014939
int_As:64852	1.85576507185404	7.3880368695283	int	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	2.93601079571521	1	1.1867580119835	3.11889920377814	int	-0.0304463293937314
int_As:64855	1.95797653517991	6.82246762164343	int	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	3.17868923977559	1	0.453943330529423	2.19961299521301	int	0.212232114666649
LTR_As:64902	0.470816585649148	4.13524215857884	LTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.15228834438306	1	2.0284601375453	4.90178153167662	LTR	-0.814168780725885
int_As:64924	23.0368481883596	3.29342310152469	int	rnd-4_family-1824	N0.HOG0000027_OG0000016_n0	C	As	3.54678935163126	0	2.71628398321185	-0.049794169905196	int	0.580332226522317
LTR_As:64934	10.8130211293146	4.78944237039058	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.68484536164441	0	4.49606746451069	3.33927431141479	LTR	-0.281611763464529
LTR_As:64936	7.28253683610685	3.46775430351367	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.68484536164441	0	3.9328512372935	2.8853629568245	LTR	-0.281611763464529
int_As:65035	0.34714863470217	7.17841303368759	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.50256366910736	1	-2.80218899735282	1.1959423098035	int	0.536106543998422
int_As:65040	1.7646610437164	3.36243806648247	int	rnd-5_family-120	N0.HOG0000176_OG0000162_-	LC	As	3.71841864182966	1	-1.4796017320047	-0.590709119329718	int	0.751961516720714
int_As:65077	0.220361890209182	3.48160426477328	int	rnd-1_family-218	no_RT	Other	As	2.80208925788173	1	-0.946108876970006	2.5017788798082	int	-0.164367867227209
int_As:65105	0.757554667728824	1.60476688808348	int	rnd-1_family-807	no_RT	Other	As	3.32756326018728	1	-1.29474539041195	-0.310404819693345	int	0.361106135078337
int_As:65172	51.9712506618649	21.1021584911365	int	rnd-5_family-870	no_RT	Other	As	3.58217703768841	0	3.76871460873612	2.47281381062238	int	0.615719912579467
int_As:65791	0.283378085124624	2.18501025825988	int	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	2.72181061521255	1	-0.426404092718468	2.12209866785632	int	-0.244646509896394
soloLTR_As:65795	17.1886881135885	43.1673343411451	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.90091306773767	1	4.44167854903039	5.76466971654818	soloLTR	-0.0655440573712722
soloLTR_As:66043	5.37121222258823	14.1101896617	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.89872518158949	1	2.79074788574869	4.16622155630296	soloLTR	-0.0677319435194477
int_As:65281	1.56410958665831	5.38953543808301	int_fl	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	3.75112507153558	1	-1.75311701095648	-0.0361765285769065	int	0.784667946426643
LTR_As:65250	0.991914116211643	2.2475102873258	LTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.58994960132571	1	1.49963074295426	2.59867810022808	LTR	-0.376507523783233
int_As:65251	5.54725687415533	10.0545581370705	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	3.64434009882632	1	0.359289861109215	1.2048534606942	int	0.677882973717381
int_As:65290	0.797281790123021	2.04153879306768	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.25887662937213	1	-1.00114464527324	0.24512613720565	int	0.29241950426319
LTR_As:65390	7.37644689960841	1.28229559758056	LTR	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	2.20951501454263	0	5.5300274200759	3.102400632434	LTR	-0.75694211056631
int_As:65391	41.5833680691033	23.118140917453	int	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	2.54282542695918	0	6.90041769859514	6.05645154429318	int	-0.423631698149761
int_As:65392	30.834958492024	7.17631564407682	int	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	2.99078269180314	0	4.98221072079326	2.8957081238026	int	0.0243255666941966
int_As:65551	3.94814307528818	9.46954147367666	int	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	2.51188336097887	1	3.64219925249845	4.88128287491454	int	-0.454573764130067
int_As:65561	0.851355475748905	1.82056957801028	int	rnd-5_family-6915	N0.HOG0000009_OG0000005_n23	HC	As	2.93449845124357	1	0.159137978253418	1.16638566616029	int	-0.0319586738653732
int_As:65702	8.72870430323301	16.7484725113565	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	3.5700757053216	1	1.24993887507674	2.18157222858193	int	0.603618580212663
int_As:65721	16.6289856987737	42.5552975261341	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	3.16196661636407	1	3.52702514850658	4.87691937538246	int	0.195509491255134
int_As:65739	0.672152175796382	1.94194263335408	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	2.69722934275972	1	0.65090072038173	2.04236808233817	int	-0.269227782349224
int_As:65763	0.857505847156921	2.09984792882981	int	rnd-5_family-7636	N0.HOG0000050_OG0000036_n0	C	As	2.97358962342726	1	0.0391313241332455	1.23114531246001	int	0.00713249831831586
int_As:65815	2.59296930520791	5.57859310164535	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.82151352840477	1	2.02698384212222	3.10072025725407	int	-0.144943596704168
LTR_As:65830	2.77996910144248	6.75761179182319	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.74036268949424	1	2.39336625079147	3.64211510671698	LTR	-0.226094435614697
int_As:65831	2.86908000662405	1.45823296754405	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.82412583391655	0	2.15881795717019	1.23269160800444	int	-0.142331291192392
int_As:66034	2.97169860674624	6.78541821680249	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.23603314711764	1	0.839212588197924	2.00144455586557	int	0.269576022008695
int_As:66058	0.318439215929817	2.76164284518268	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.06069784035361	1	1.89624369607541	4.64186965542644	int	-0.905759284755329
int_As:29	0.538353288850509	0.0423791024347799	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.68214507637383	0	0.42888160471264	-1.67412627087128	int	-0.284312048735109
LTR_As:62	0.317307906523874	0.945552491300344	LTR	rnd-1_family-873	no_RT	Other	As	2.56584781867352	1	0.213178866189993	1.51924789275591	LTR	-0.400609306435423
int_As:208	0.865173057345722	0.299058053561775	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	3.43663963169266	0	-1.48732554304371	-2.74355083723221	int	0.47018250658372
int_As:216	1.63380951974494	0.34048180646418	int	rnd-5_family-7636	N0.HOG0000050_OG0000036_n0	C	As	3.17955179116519	0	0.204844542209498	-1.75104128717343	int	0.213094666056246
int_As:263	3.05582872127062	0.896293312737771	int	rnd-4_family-347	no_RT	Other	As	3.62231766083384	0	-0.40500967809967	-2.05975967991297	int	0.655860535724903
int_As:345	1.15685552896209	0.043014345883324	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	3.26528962586083	0	-0.540464007095516	-3.5934700369162	int	0.298832500751889
int_As:436	0.758285900730405	0.171562764461855	int	rnd-4_family-1483	N0.HOG0000003_OG0000003_n0	C	As	3.20978301484852	0	-0.902157645964922	-2.52907971231499	int	0.243325889739574
LTR_As:586	1.55688434382177	0.459881696671488	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.59879050676312	0	2.06930041063257	0.515453051595868	LTR	-0.367666618345826
LTR_As:606	1.26879080842756	0.0425123868168966	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.1846914308176	0	3.17096686340264	-0.0184157142941417	LTR	-0.781765694291342
soloLTR_As:640	1.08711807028674	0.0861382347030828	soloLTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.45331834004704	0	2.07493425483641	-0.536670041593242	soloLTR	-0.513138785061904
LTR_As:658	1.73142745713437	0.678762450239404	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.21218760440396	0	3.49706846438604	2.27215669911552	LTR	-0.754269520704983
int_As:666	2.78610225482521	0.869204351991606	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.81224469680037	0	2.15739683812918	0.589198208360087	int	-0.154212428308572
int_As:699	0.942692536080489	0.0866386324791137	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	2.78318869107526	0	0.792859346007471	-1.62556459454222	int	-0.183268434033684
int_As:709	6.38088022201427	0.769895929624135	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	2.94546858513182	0	2.87932901250891	-0.00493857917267618	int	-0.0209885399771212
LTR_As:738	0.790108702034771	0.0854018781093809	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.58092497567562	0	1.23884696582662	-0.97100894782505	LTR	-0.385532149433322
int_As:759	2.51973135370523	0.300190864291723	int	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	2.64443858946784	0	2.57550314435282	-0.106914058786272	int	-0.322018535641102
int_As:766	1.1893002708584	0.338956175446274	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	2.59549622182557	0	1.72008485676459	0.183423376109842	int	-0.370960903283367
soloLTR_As:822	3.48408904062944	0.895013643946095	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.83695673705955	0	2.38703095802759	0.547158106953398	soloLTR	-0.129500388049391
LTR_As:839	1.36684636964496	0.341286433556898	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	2.93500315145365	0	0.777745781354863	-0.935496424388443	LTR	-0.0314539736552861
int_As:938	1.44117831027413	0.387438447315392	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	2.57170883180869	0	2.05502806593502	0.413984902103647	int	-0.394748293300253
int_As:939	0.968045950222584	0.17179008142369	int	rnd-5_family-6044	N0.HOG0000182_OG0000168_-	LC	As	2.94596070357757	0	0.28612879086946	-1.65088406883272	int	-0.0204964215313725
int_As:940	1.91537842683155	0.299778169039232	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	3.59955559098598	0	-0.974284398035355	-3.28165996950309	int	0.633098465877039
int_As:941	0.803956179252095	0.0862461525074488	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	3.26481782300954	0	-1.0100635316923	-3.23115775991411	int	0.298360697900595
int_As:1150	1.54734514697819	0.0429598337692043	int	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	2.77742682238931	0	1.46799137437428	-1.97421798073047	int	-0.18903030271963
int_As:1152	2.796119365938	0.0858362974450999	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	2.79169064902012	0	2.23088100902706	-1.6646706299775	int	-0.174766476088823
int_As:1168	3.67770978013651	0.389545782524634	int	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	2.76267856372744	0	2.70918665801442	-0.212679137646796	int	-0.203778561381505
int_As:1170	2.18914757133428	0.0858908858935709	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	2.80071707828239	0	1.86288362012229	-1.69388823367176	int	-0.165740046826556
LTR_As:1196	2.26253932170553	0.385383644961083	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.68574173860226	0	2.28970014991564	0.0281659760074189	LTR	-0.280715386506678
soloLTR_As:1204	1.14272231506978	0.166515350185804	soloLTR	rnd-4_family-1483	N0.HOG0000003_OG0000003_n0	C	As	2.35602585719312	0	2.46252487352429	0.270001370724882	soloLTR	-0.610431267915819
LTR_As:1210	1.09844186645473	0.424475546891072	LTR	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	2.48995847942483	0	1.9660441766376	0.786712633587735	LTR	-0.476498645684106
LTR_As:1314	2.19751363575352	0.689415642518486	LTR	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	2.20951501454263	0	3.83187980631009	2.30223996431989	LTR	-0.75694211056631
int_As:1420	3.25108227556874	0.685760955820061	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	3.0733517023869	0	1.50498287592642	-0.574619586110269	int	0.10689457727796
soloLTR_As:1460	2.59719700119076	0.472600114478578	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.73798732633343	0	2.3067410226409	0.0895867949447106	soloLTR	-0.22846979877551
LTR_As:1522	2.27089755897856	0.126926437894061	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.34635297445064	0	3.42254245670134	0.0823476078092393	LTR	-0.620104150658302
int_As:1569	1.5650847460042	0.437433444395212	int_fl	rnd-4_family-356	no_RT	Other	As	2.1846914308176	0	3.45213659340901	1.84063716544992	int	-0.781765694291342
soloLTR_As:1592	1.77779004400883	0.880978320726681	soloLTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.27646180417324	0	3.31963882606092	2.39110673118639	soloLTR	-0.689995320935697
LTR_As:1670	0.859734366998119	0.04295655357233	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.34439227368511	0	2.1325565437708	-0.536188154616184	LTR	-0.622064851423831
LTR_As:1689	0.765333652776865	0	LTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.65127801399814	0	0.965315926544207	-2.03759765038184	LTR	-0.315179111110797
int_As:1694	3.3911490774832	1.1168330075113	int	rnd-5_family-6915	N0.HOG0000009_OG0000005_n23	HC	As	2.94743372188705	0	1.98197246909542	0.468842547310261	int	-0.0190234032218903
int_As:1722	4.04555597117054	0.906304941666809	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.02242837118549	0	1.98030247098355	-0.0515752919628836	int	0.0559712460765454
int_As:1729	0.805153262422113	0	int	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	2.34439227368511	0	2.049487975773	-1.01814528771567	int	-0.622064851423831
LTR_As:1743	2.71950504483912	0.0428543262810408	LTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.10720996964787	0	4.46588237105488	0.249117268252524	LTR	-0.859247155461073
int_As:1744	1.45136746559596	0.0846480147687794	int	rnd-4_family-770	N0.HOG0000174_OG0000160_-	LC	As	1.81291335664286	0	4.58534691652465	1.56877842964287	int	-1.15354376846609
LTR_As:1750	1.19722249186978	0.469741695994572	LTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.44715803134222	0	2.22188405787117	1.04753698744319	LTR	-0.519299093766722
int_As:1813	1.74163956252276	0.336642644384167	int	rnd-5_family-3633	no_RT	Other	As	2.9731278535997	0	0.977420424515397	-1.08029363626381	int	0.00667072849075767
LTR_As:1843	3.4815170053899	0.517912070370804	LTR	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	2.63144376901317	0	3.06878077099982	0.55248802300658	LTR	-0.335013356095769
int_As:1850	2.47394320355531	0.383933778470359	int_fl	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	2.06069784035361	0	4.48918276169291	2.0993998366712	int	-0.905759284755329
LTR_As:1872	0.876041481293172	0.12827597305448	LTR	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	2.17609125905568	0	2.71485035160974	0.661971482765678	LTR	-0.79036586605326
int_As:1873	1.10068016986478	0	int	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	2.33243845991561	0	2.49215353532178	-0.978435577913697	int	-0.634018665193336
int_As:1922	1.68325225887939	0.0859518751965999	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	2.78318869107526	0	1.56220894782778	-1.63483180640679	int	-0.183268434033684
LTR_As:2021	0.440917706649838	1.32229238936433	LTR	rnd-5_family-878	N0.HOG0000027_OG0000016_n0	C	As	2.68752896121463	1	0.174896397872489	1.55531794052599	LTR	-0.278928163894307
int_As:2083	8.13235917173783	0.386967073651177	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.75891189239797	0	3.84379912604015	-0.209140657348181	int	-0.207545232710967
int_As:2086	1.89189246501517	0.691257077437486	int	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	2.07554696139253	0	4.07161208527913	2.75085215201315	int	-0.89091016371641
int_As:2091	1.12936109578027	0.128288377034924	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.47275644931721	0	2.05971017703969	-0.323413231943737	int	-0.493700675791729
int_As:2244	2.14974378674157	0.436149968185821	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	2.8318697742805	0	1.73410012170452	-0.312756783767889	int	-0.134587350828439
int_As:2297	3.15299847341668	0.780981936965449	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	2.55750720190566	0	3.1759588096675	1.30350628371812	int	-0.408949923203283
LTR_As:2303	1.77980324458413	0.739282243168939	LTR	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	2.37839790094814	0	2.98260920912129	1.82941754747472	LTR	-0.588059224160804
LTR_As:2308	2.81904362877965	0.29183950831795	LTR	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	2.25767857486918	0	4.01569737340576	1.14036152190861	LTR	-0.708778550239757
int_As:2324	1.00203384076609	0.343812490671088	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.95712819767681	0	0.293984687635548	-0.999332411136442	int	-0.00932892743212799
LTR_As:2432	2.48878363304328	0.560399026285931	LTR	rnd-5_family-7032	no_RT	Other	As	2.28330122870355	0	3.75789932787259	1.80314927442775	LTR	-0.683155896405391
int_As:2600	1.16241728019142	0.255177658800375	int	rnd-1_family-943	no_RT	Other	As	2.40654018043396	0	2.31772103169371	0.512836655042579	int	-0.559916944674986
int_As:2606	4.31827310538601	0.939106211076072	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	3.34733001531695	0	0.992692415385786	-1.08610312135886	int	0.380872890208009
int_As:2608	0.844940231093688	0.128275682993923	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	2.87448181769947	0	0.348558490400715	-1.65803439869911	int	-0.0919753074094745
int_As:2625	1.82964957837507	0.481898515625693	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.18525876529659	0	0.339653137488961	-1.3702320091152	int	0.218801640187644
int_As:2628	0.881028038317937	0.330633078798063	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.46089784275655	0	1.7763264462131	0.599133013315475	int	-0.505559282352393
int_As:2666	4.17444000297367	1.28932273257906	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	3.16820274684263	0	1.5401379191697	-0.0746310218299219	int	0.20174562173369
int_As:2682	0.878787914505207	0.293527721959232	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.93399316383124	0	0.201330894127584	-1.09773973696939	int	-0.0324639612776987
int_As:2684	0.900817913119949	0.128277693277059	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.71516735784846	0	0.959580946893816	-1.12878471953097	int	-0.251289767260483
LTR_As:2728	1.62607224991939	0.469176713319856	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.07918124604762	0	3.85424049104257	2.26821100119548	LTR	-0.887275879061316
LTR_As:2762	1.21915559192318	0.380749837682691	LTR	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	2.7481880270062	0	1.2455852414777	-0.195289129380769	LTR	-0.218269098102741
int_As:2790	1.26539639699202	0.253012436020154	int	rnd-5_family-9305	N0.HOG0000027_OG0000016_n0	C	As	3.08529057823006	0	0.175587840819367	-1.75296628896841	int	0.118833453121124
int_As:2913	1.71874950494894	0.392154966982519	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.85186960072977	0	1.36190231534514	-0.500420803238463	int	-0.114587524379175
soloLTR_As:3024	1.93623473811147	0.341828571956179	soloLTR	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	2.68214507637383	0	2.08874527940656	-0.0934381549850976	soloLTR	-0.284312048735109
LTR_As:3054	1.85530168586586	0.856841160148665	LTR	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	2.29666519026153	0	3.31086229658907	2.28658378020593	LTR	-0.66979193484741
int_As:3061	1.13665393369838	0.396125559921521	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	2.8750612633917	0	0.732013544079818	-0.565047743505305	int	-0.091395861717241
int_As:3111	5.91454049901564	1.3795913000554	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	3.01494034979294	0	2.54101007410863	0.524927827368096	int	0.0484832246839955
int_As:3118	1.75754351954633	0.258194343306994	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	2.75739602879302	0	1.70616709165026	-0.637241843577254	int	-0.209061096315917
int_As:3146	2.97569672293468	0.384823308774418	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	2.81690383937566	0	2.23358121322607	-0.409498304126316	int	-0.149553285733281
int_As:3172	1.31399342763119	0.171460177620683	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.52244423350632	0	2.0950858897925	-0.246421704964319	int	-0.444012891602621
int_As:3174	1.74551582336773	0.806078943316144	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.87098881376058	0	1.31978585943555	0.300010415307271	int	-0.0954683113483656
int_As:3178	1.96825801236386	0.127583901998199	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.54654266347813	0	2.56083593855675	-0.575795558552189	int	-0.41991446163081
int_As:3217	0.678369133052241	0	int	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	1.93449845124357	0	3.19618465774503	0.343492516973665	int	-1.03195867386537
int_As:3239	6.78265263692816	0.641904111794599	int	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	3.71281800020785	0	0.417005981564782	-2.78098489749838	int	0.746360875098909
int_As:3295	2.41252683151173	0.34047835285694	int	rnd-5_family-870	no_RT	Other	As	2.43616264704076	0	3.20721059832373	0.71834079872167	int	-0.530294478068185
LTR_As:3298	2.63056006304979	0.295839004191878	LTR	rnd-5_family-870	no_RT	Other	As	2.10720996964787	0	4.41963391951929	1.6580260454575	LTR	-0.859247155461073
int_As:3306	4.57221591433931	0.82881918652827	int	rnd-5_family-1206	N0.HOG0000003_OG0000003_n0	C	As	2.98227123303957	0	2.2858949250999	-0.0314638550373487	int	0.0158141079306273
int_As:3310	1.42818959447605	0.628090768402418	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	3.07809415040641	0	0.361922773074503	-0.701948747692886	int	0.111637025297469
LTR_As:3312	1.34633374747819	0.514628004985205	LTR	rnd-5_family-6915	N0.HOG0000009_OG0000005_n23	HC	As	2.25285303097989	0	3.02301512160917	1.80136523596934	LTR	-0.713604094129048
LTR_As:3315	4.32052714219985	1.28121019734503	LTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.45024910831936	0	3.97339280296816	2.30152201271228	LTR	-0.51620801678958
int_As:3322	3.80703583656482	0.520606697616155	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.8561244442423	0	2.44749425150372	-0.186817745111179	int	-0.110332680866641
int_As:3347	3.48179058512812	0.811599048907078	int	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	3.39005149645899	0	0.548637970859188	-1.41507791880553	int	0.423594371350046
int_As:3490	1.77617352322261	0.577399722518871	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.22271647114758	0	0.174633252450337	-1.28686732278135	int	0.256259346038642
int_As:3492	1.59614016505476	0.412998731995363	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.46686762035411	0	2.54076685115147	0.827447694817457	int	-0.499589504754832
int_As:3502	2.56610920278794	0.554822884703978	int	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	2.12057393120585	0	4.34107951284419	2.33012851774557	int	-0.845883193903091
int_As:3510	2.07371031943066	0.0859804126513872	int	rnd-5_family-8492	no_RT	Other	As	2.26481782300954	0	3.5686012691883	0.0877347944533304	int	-0.701639302099405
LTR_As:3590	3.96396098467769	0.214482714992358	LTR	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	2.63447727016073	0	3.24046852820075	-0.412426600409796	LTR	-0.33197985494821
int_As:3595	2.1617584019182	0.295943967572154	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	2.91275330367132	0	1.47317627691558	-1.01739300583684	int	-0.053703821437618
